1550, 20.1259504665661, -46.4939224206173
1560, 19.9919674151023, -46.434976952155
1570, 19.8550108361784, -46.3916731912944
1580, 19.7150803818427, -46.3559331224825
1590, 19.5723471628176, -46.3326982166539
1600, 19.4267184844901, -46.3228370694272
1610, 19.2778425973226, -46.3236585855185
1620, 19.127128405347, -46.3357141535983
1630, 18.9730168085858, -46.3664954503194
1640, 18.8171247099723, -46.4105404436159
1650, 18.6584106338637, -46.4685355601262
1660, 18.4980587862577, -46.544554562173
1670, 18.3356085090904, -46.6407488298825
1680, 18.1709080307164, -46.7530797514842
1690, 18.0050766906175, -46.8842084398067
1700, 17.834880349588, -47.0258681742533
1710, 17.6562638365407, -47.0413604082841
1720, 17.5285598816475, -46.6499787003926
1730, 17.5249554051004, -46.0865118833118
1740, 17.5192347657432, -45.5336212988401
1750, 17.5109949127814, -45.0003470968259
1760, 17.5005717647634, -44.4861976495669
1770, 17.4886128520164, -43.9858009633851
1780, 17.4754255222417, -43.4981990316758
1790, 17.4617844446631, -43.0202317181662
1800, 17.4486217846468, -42.5472730749746
1810, 17.4368645423196, -42.0752262201002
1820, 17.4272952205114, -41.6004632910966
1830, 17.4206119537553, -41.1201062475796
1840, 17.417089049333, -40.6323105689759
1850, 17.4168365201056, -40.1362135882262
1860, 17.4197663589019, -39.6319189831338
1870, 17.4254995961006, -39.1204002727641
1880, 17.433497095861, -38.6033269631556
1890, 17.4431059652862, -38.0832108568501
1900, 17.4535779958925, -37.5632082166214
1910, 17.4640323199499, -37.045396550506
1920, 17.4736761429579, -36.5323358581297
1930, 17.481727704733, -36.0264432488982
1940, 17.4875532671863, -35.5297870276231
1950, 17.4906650655552, -35.0439118278612
1960, 17.4907352884929, -34.5697330262311
1970, 17.487738609637, -34.1074504815523
1980, 17.4819251109749, -33.6565028644972
1990, 17.4737598399552, -33.2157392132887
2000, 17.4639295144444, -32.7829843189499
2010, 17.4531222291445, -32.3564479707381
2020, 17.4419523802678, -31.9335760225046
2030, 17.4315845322493, -31.5135195844333
2040, 17.4228262291298, -31.0918976048231
2050, 17.4164125508092, -30.6664708799077
2060, 17.4128473186151, -30.2354886550437
2070, 17.4123195065208, -29.798257502767
2080, 17.4146763789306, -29.3550113900731
2090, 17.4195488786872, -28.9064471439144
2100, 17.4263996083571, -28.4539069506829
2110, 17.4343829997978, -27.9991432332388
2120, 17.4426213651453, -27.544139138111
2130, 17.450331060036, -27.0908675183728
2140, 17.4567117508651, -26.6411664677507
2150, 17.4611342313507, -26.196573908088
2160, 17.4631626468638, -25.7589480496659
2170, 17.4626159242159, -25.3293795920073
2180, 17.4595906272492, -24.9067956505193
2190, 17.4544304394426, -24.4901728487883
2200, 17.4476300093812, -24.0772534514694
2210, 17.4399998125912, -23.6697163755636
2220, 17.4321460839184, -23.2633660545435
2230, 17.4249307022257, -22.8580814931455
2240, 17.4189491947831, -22.452544630919
2250, 17.4145214200622, -22.0438900957836
2260, 17.4119441542764, -21.6322436781227
2270, 17.4113045357745, -21.2174914617563
2280, 17.4124347679454, -20.8000248715526
2290, 17.4150202933576, -20.3793001537928
2300, 17.4189558482864, -19.957048023376
2310, 17.4235135781328, -19.5327371732238
2320, 17.428411891739, -19.1087689328799
2330, 17.4332121028306, -18.6856264889169
2340, 17.4375247046136, -18.2638944610052
2350, 17.4409684688436, -17.8440370965796
2360, 17.4430833409594, -17.4254207331509
2370, 17.444032313833, -17.014993914856
2380, 17.4429685712266, -16.6083287091105
2390, 17.439866255083, -16.2002109961758
2400, 17.4343770465374, -15.7996601205448
2410, 17.4264787905922, -15.4009975699385
2420, 17.4162420832072, -15.0054576152517
2430, 17.4037020263827, -14.6074587145148
2440, 17.3902002334934, -14.211885207777
2450, 17.376067700318, -13.8128054365833
2460, 17.3631316036652, -13.4032242631078
2470, 17.3529304615531, -12.9886426966437
2480, 17.3472955204798, -12.5638968443739
2490, 17.3489995086493, -12.1308599302291
2500, 17.358566707086, -11.6871727364855
2510, 17.3767671296611, -11.233791499191
2520, 17.4028374028628, -10.7730441426349
2530, 17.4347455195427, -10.3117649068352
2540, 17.4673935429847, -9.84664203586974
2550, 17.4949764212845, -9.38267622824427
2560, 17.5097967944988, -8.92534713159117
2570, 17.502664989833, -8.47085646721554
2580, 17.4639521506008, -8.01848217204568
2590, 17.3852896820204, -7.56056663992841
2600, 17.2618182877965, -7.08558223939315
2610, 17.0943837645719, -6.575646186005
2620, 16.893587272007, -6.00966885505747
2630, 16.6791502181896, -5.35807571117454
2640, 16.4896199678578, -4.59363721268759
2650, 16.3712371176697, -3.69003814894713
2660, 16.3838108613408, -2.63623952591184
2670, 16.5961978906974, -1.44382988902423
2680, 17.0718785387941, -0.143083419212693
